id,date,text
211,2017.02.07,スターツコーポレーションと同社グループのスターツCAM、スターツファシリティーサービスは、BIMデータを蓄積することにより構築されるビッグデータを有効活用した新しいコンサルティングビジネスを開始する。3社が開発した「BIM-FMシステム」を活用したコンサルティングサービスを「BIM-FM Platform」と称し、ビルオーナーはもちろん、設計事務所、建設会社なども対象にさまざまなコンサルティングを行う。同システムは、データマイニング(自動抽出)技術を導入し、設計・施工で異なるデータの同一性を図りやすくするなど、BIMデータをFMで活用するためのスムーズなデータ変換や分析が可能だ。同サービスは、新築建物にも既存建物にも適用が可能で、建物ライフサイクルコストの把握・削減や、エネルギー計算などの建物の性能の把握や分析などを実現する。同社は「BIM-FMPlatform」に蓄積されたビッグデータを元に、新たなビジネス展開をも視野に入れている。
212,2017.02.08,公益社団法人日本建築家協会は、2016年度日本建築家協会優秀建築選公開審査会を2月25日(土)に開催する。同日に本年度のJIA日本建築大賞およびJIA優秀建築賞を決定する運びだ。同賞は、総合的に高い水準を有する作品を広く公募し、建築に関して高度な見識を持つ建築家を中心とした審査委員会が「日本建築家協会優秀建築選2016」を選定。その中から、特に建築文化の向上に寄与し、芸術・技術の両面において総合的な価値を発揮した建築について、「JIA日本建築大賞2016」を選定するもの。2016年度の審査委員は、委員長の首都大学東京名誉教授の深尾精一氏や建築家・西沢立衛氏らの5名で構成されており、1月に現地審査が行われ、川島克也氏、近藤彰宏氏、中島究氏、髙木研作氏(いずれも日建設計)、河野豊氏(太宏設計事務所)の「熊本県立熊本かがやきの森支援学校」、小堀哲夫氏(小堀哲夫建築設計事務所)の「ROKI Global Innovation Center -ROGIC -」
213,2017.02.09,公益社団法人日本ファシリティマネジメント協会(以下、JFMA)は、「ファシリティマネジメントフォーラム2017」を2月22日(水)～24日(金)に開催する。同イベントは、我が国におけるFMの普及・定着を図る目的で、2007年から毎年開催されているFMの大会。今回は、設立30周年記念として「FM思考で社会・経営の課題を解決する」をテーマとしている。プログラムは、「木の時代へ」と題した隈研吾氏(建築家・東京大学教授)による基調講演や、樋口泰行氏(日本マイクロソフト 会長)と川元茂氏(国土交通省 官庁営繕部長)による特別講演のほか、幅広い内容の講演・シンポジウムなどで構成されている。現在、セミナー・展示会への参加費が無料になる事前登録を受け付けており、受付期限は2月21日(火)12:00まで。会場は、東京・江戸川区のタワーホール船堀。同フォーラムの詳しい情報と申し込み方法は、JFMAのWebサイトに掲載されている。
214,2017.02.13,"国土交通省は2月10日に「平成28年12月分の建設工事受注動態統計調査」を公表した。国土交通省総合政策局発表の資料によると、平成28年12月分の建設工事の受注総額は7兆3,825億円で前年同月比2.9%増となり、2ヵ月連続の増加となった。受注者別に見ると、元請受注高は4兆9,994億円で前年同月比3.9%増と3ヵ月ぶりの増加となった。下請受注高は2兆3,830億円で同1.0%増となり、2ヵ月連続の増加となった。元請受注高のうち公共機関からの受注高は1兆4,087億円で、前年同月比13.5%増加し、民間等からの受注高は3兆5,907億円で、同0.5%増となり、4ヵ月連続の増加となった。また、工事種類別に見ると、建築工事は3兆2,129億円で前年同月比0.9%減、3ヵ月連続の減少となった。土木工事は、1兆2,361億円で同5.8%増、2ヵ月の連続の増加。機械装置等工事は、5,504億円で同36.2%増、5ヵ月ぶりの増加となった。"
215,2017.02.14,FabCafe Globalは、「YouFab Global Creative Awards 2016」のグランプリをはじめとする受賞作品を発表した。同アワードはデジタルファブリケーション領域の優れた挑戦を表彰するもので、世界31ヵ国から196作品の応募があった。作品は、CADソフト、3Dプリンター、レーザーカッターなどを用いた、デジタルとフィジカルの双方を利用したものづくりが対象。GRAND PRIZE(グランプリ)は視覚的な文字情報を音声変換し、文字を読むことが困難な人の「読む」行為をサポートするスマートグラス。FIRST PRIZE(準グランプリ)は、シャボン玉の動きに音や映像が呼応するアート作品で、両作品とも日本からの応募だった。このほか、ファイナリスト21作品も発表された。これらの受賞作品は、3月8日～3月19日に渋谷ヒカリエ(東京・渋谷)で展示される。詳しい情報は、YouFab Global Creative Awards 2016のWebサイトに掲載されている。
216,2017.02.14,慶應義塾大学SFC研究所は、「デジタル・コンストラクション・コンソーシアム(以下、DCC)」の説明会を3月3日(金)に慶應義塾大学三田キャンパスで開催する。DCCは、BIMやデジタルファブリケーションの普及などで、デジタル情報技術がデザイン段階と部品生産や施工段階までを総合的に結ぶ新たなイノベーションを起こす可能性が期待される中、こうした技術革新による新しい建築の方向性を「デジタル・コンストラクション」と捉え、その国際的な動向など最新情報の交換や人材ネットワークづくり、社会への情報発信などを行うコンソーシアム。慶應義塾大学SFC研究所を事務局として結成し、設計事務所やゼネコンをはじめとする建設プロパー、メーカー、ICTベンダー、学術機関などさまざまな立場からの新規会員を現在募集している。なお、3月3日の説明会の参加費は無料だ。DCCの詳細と上記の説明会の詳しい情報は、こちらのWebサイトに掲載されている。
217,2017.02.15,"国土交通省は「2016年の建設工事受注動態統計調査」を公表した。国土交通省総合政策局発表の資料によると、2016年の建設業者の受注高は86兆3,986億円で前年比5.7%増加となった。受注者別に見ると、元請受注高は前年比4.6%増加、下請受注高は同8.0%増加となった。元請受注高のうち公共機関からの受注高は前年比3.4%増加し、民間等からの受注高は同5.0%増加となった。元請受注高を工事種類別に見ると、建築工事は前年比3.6%増、土木工事は同8.4%増、機械装置等工事は同0.4%増となっている。2011年に41兆円まで縮小していた建設市場が一見その倍の市場になったように見えるが、これは2013年に建設工事受注動態統計調査推計方法を変更したことにより増えた部分が大きい。2012年までは未回答業者は実績なしとして取り扱っていたものを変更するなどした。2012年までの推計方法での2016年の受注高は公表されている前年比を元に算出すると、おおよそ60兆6,700億円。"
218,2017.02.16,公益社団法人日本ファシリティマネジメント協会(以下、JFMA)は、2月22日(水)～24日(金)に「ファシリティマネジメントフォーラム2017」を開催する。今回で11回目となる同イベントは、我が国におけるFMの普及・定着を図る目的で、2007年から毎年開催されているFMの大会。設立30周年を迎えるにあたり、いままでの大会の通称だったJFMAフォーラムからファシリティマネジメントフォーラムに名称を改めた。今回は、「FM思考で社会・経営の課題を解決する」をテーマとしている。プログラムは、BIM・ICTをはじめ、FM戦略・CRE、環境・エネルギー、ワークプレイス・働き方など、さまざまな技術・手法といった切り口のカテゴリーに分かれている。BIM・ICTのカテゴリーでは、同協会のBIM・FM研究部会の部会長・猪里孝司氏(大成建設)による「FMでのBIM活用　ファシリティマネジャーの役割」と題した講演や、日本設計の
219,2017.02.23,エコライフエンジニアリングは、AI(人工知能)で居住者の行動を解析し、家全体をIoT化する「AIスマートホームシステム：キャスパー.AI」の国内での販売を6月頃に開始すると発表した。キャスパー.AIは、スタンフォード大学の教授らが2015年に米国で設立したBrain of Thingsが開発したシステムだ。部屋に設置されたモーション、スイッチ、オーディオなど各種センサーから居住者の行動データを収集。集めたデータをAIで解析して居住者の行動を学習することで居住者の行動・嗜好の予測を行い、住居内の機器に最適な動作を命令し自動化を実現する。センシングされたデータは機械学習で解析し、音声認識はディープラーニング、最適な動作をAIと人間どちらが行うかについてはゲームの理論を使って判断している。IoT製品は、異なるメーカー間では連動ができないなどの課題があるが、同システムは、1つのプラットフォームで家電製品や機器へ接続・制御可能なため、家全体のIoT化を可能にするという。
220,2017.03.01,公益社団法人日本建築家協会(略称:JIA)は、JIA日本建築大賞2016およびJIA優秀建築賞2016の受賞作品を3月1日に発表した。注目のJIA日本建築大賞には、小堀哲夫氏(小堀哲夫建築設計事務所)の「ROKI GlobalInnovation Center -ROGIC -」が選ばれた。JIA優秀建築賞は、川島克也氏、近藤彰宏氏、中島究氏、髙木研作氏(いずれも日建設計)、河野豊氏(太宏設計事務所)の「熊本県立熊本かがやきの森支援学校」が受賞した。同賞は、総合的に高い水準を有する作品を広く公募し、建築に関して高度な見識を持つ建築家を中心とした審査委員会が、特に建築文化の向上に寄与し、芸術・技術の両面において総合的な価値を発揮した建築として、JIA日本建築大賞を選定するもの。2016年度の審査委員は、委員長の首都大学東京名誉教授の深尾精一氏や建築家・西沢立衛氏らの5名で、受賞作品は公開審査で決定した。
221,2017.03.07,竹中工務店は、奈良市にある薬師寺食堂(じきどう)復興事業に、意匠・構造骨組・設備を細部までモデル化した「設計施工一貫BIM」を適用した。同建造物は、白鳳時代の木造寺院建築の外観を復元し、内部は伝統木造建築の意匠と建築家・伊東豊雄氏による現代的意匠を融合した大空間で、本年5月竣工予定だ。同社は、遺構調査や現存する同時期の建造物を参考に作成した復元図を基に、大工の作図技法の規矩術をBIMモデルの作成プロセスに組み込み、寺院建築特有の曲面屋根の反りや各部材の細部をモデル化。構造上軒の懐が狭く、寺院建築の伝統様式と鉄骨部材との新しい納まりの検討が課題だったが、BIMにより、狭い軒の懐に鉄骨を納められ、木造寺院建築の曲面屋根も再現。また、BIMの活用により建築主や監修者、設計者、工事担当者、堂宮大工などが施工確認などの活発な情報交換を行えたため、伝統技術と現代技術の融合が実現し、生産性向上にも寄与したという。
222,2017.03.13,"国土交通省は3月10日に「平成29年1月分の建設工事受注動態統計調査」を公表した。国土交通省総合政策局発表の資料によると、平成29年1月分の建設工事の受注総額は5兆6,267億円で前年同月比7.1%減となり、3ヵ月ぶりの減少となった。受注者別に見ると、元請受注高は3兆6,444億円で前年同月比6.3%減と前月の増加から再び減少となった。下請受注高は1兆9,823億円で同8.5%減となり、3ヵ月ぶりの減少となった。元請受注高のうち公共機関からの受注高は8,553億円で、前年同月比7.5%減少し、民間等からの受注高は2兆7,891億円で、同5.9%減となり、5ヵ月ぶりの減少となった。また、工事種類別に見ると、建築工事は2兆3,104億円で前年同月比7.0%減、4ヵ月連続の減少となった。土木工事は、9,370億円で同5.1%減、3ヵ月ぶりの減少。機械装置等工事は、3,970億円で同4.8%減、前月の増加から再び減少となった。"
223,2017.03.16,日建設計は、創業以来蓄積してきた設計監理技術やノウハウをまとめた社内向け手引書の「総合図の手引」と「提出書類作成要領」のWebサイトでの公開を開始した。今回の両書の公開は、ますます多様化・高度化・複合化する現代建築の工事段階において、同社がこれまで得た知識やノウハウを建設業界で広く活用してもらい、建築づくりにおける品質向上と建築文化の向上に繋げることが狙い。「総合図の手引」は、総合図のつくり方、勘所などを総合的にまとめたもので、総合図の目的、作成方法、運用の留意点などを網羅しており、効率的な総合図の作成が可能になる。「提出書類作成要領」は、工事施工の各段階・完成引き渡し後に工事受注者が作成する書類の種類・内容・体裁を総合的な視点で標準化しまとめたもの。同社では今後、定期的に内容を改訂し、その都度Webサイト上に公開していく方針だ。両書は、同社のWebサイトから無料でダウンロードが可能となっている。
224,2017.03.23,一般社団法人パッシブハウス・ジャパン(以下、PHJ)は、住宅の年間暖房負荷を大幅に削減しながら、デザイン性や快適性にも優れた住宅を選出する「エコハウス・アワード2017」の受賞作品を発表した。同アワードは今回が第2回目で、一次審査を通過した17のノミネート作品から、森みわ氏(PHJ代表理事)ら審査員6名による審査のほか、Facebookでの人気投票および当日の会場投票により選出され、最優秀賞は「倉敷の家」が受賞した。同作品は、コストバランスの良さを目指して国産標準仕様の樹脂サッシや換気システムなど、どこでも手に入る素材で部材を構成し、年間暖房負荷8.03kWh/㎡aを実現した。ウェブ人気賞は、出窓をなくすなどのリノベーションにより、年間暖房負荷3分の1を実現した「暮らしかた冒険家 札幌の家」が受賞した。上記2作品を含む全ノミネート作品の詳細は、同アワードのWebサイトに掲載されている。
225,2017.03.29,竹中工務店は、地震や火災など連鎖発生が想定される複数の災害予測や避難行動の解析結果を統合して、リアルに再現する災害事象の統合VRシステム「maXim(マキシム)」を開発した。同システムは、建物のBIMデータを活用し、各災害事象の解析結果を3Dモデル内に時間経過に沿って統合化。それをドーム型スクリーンやVRゴーグルなどのVRデバイスで可視化するもの。プロセスの中で人の避難行動の解析や計画地周辺の都市モデルの追加、ハザード情報などに基づく災害シナリオの作成などを行っている。従来は、災害ごとの専門家が個別に災害や避難について解析し可視化してきたが、同システムにより複数の解析結果を同一の映像内で確認でき、誰でも容易に、複雑な災害事象をリアルに把握した上で建物設計や避難計画などが可能となる。今後同社は、まちづくりや都市計画における災害対策への応用も検討し、ビジュアルなBCPコミュニケーションツールとして同システムを活用していく方針だ。
226,2017.04.04,大林組は、リニューアル工事の完成イメージなどをタブレット上で確認できる、AR(拡張現実)技術を使用したアプリ「FutureShot」を開発した。同アプリは、AR技術によりタブレット上で工事の完成イメージなどを容易に作成できるもの。図面上にサイズやデザインが調整できる部材の3Dモデルを配置し、カメラ映像とその場で重ね合わせることで、さまざまなイメージを短時間で容易に確認可能となる。部材のモデルは、位置や材質などが自由に変えられ、顧客にさまざまなイメージを提示できるため、顧客との合意形成にも効果的だ。BIMソフトで作成したあらゆる部材のモデルを使用可能で、幅広い工事に活用できるのも特長。同アプリを試験導入した耐震補強工事では、設計段階の初期検討に従来約2週間要していたが約3日間に短縮できたという。今後同社は、次世代型のウェアラブルディスプレイと同アプリを連携させ、施工管理の高度化技術としても活用していく方針だ。
227,2017.04.06,鹿島建設はBIMを専門とする新会社「株式会社グローバル BIM」を4月5日に設立した。同社は、鹿島建設の施工部門である建築管理本部が中心となって設立された。鹿島建設ではBIMがもたらす“情報の可視化・一元化”というメリットを最大限に活かせるのは施工現場だと考え、多くの施工現場で積極的にBIMの導入を進め、生産性と品質の向上の実績を上げてきた。新会社のグローバル BIMでは、鹿島建設の施工段階でのBIM活用のノウハウと実績をベースとして、建設会社のみならず施主や設計事務所を対象に、IPD(Integrated Project Delivery)やBIMコンサルティング、BIMモデリングなどを行う。そして、鹿島建設の持つBIMノウハウを国内のみならず、海外へも提供する、日本初のBIMサービスプロバイダーを目指すとしている。また、同社では、鹿島建設が開発したBIM進捗管理ソフトや施工計画システムの社外への販売も行う予定だ。
228,2017.04.11,"国土交通省は4月10日に「平成29年2月分の建設工事受注動態統計調査」を公表した。国土交通省総合政策局発表の資料によると、平成29年2月分の建設工事の受注総額は6兆4,492億円で前年同月比1.8%増となり、前月の減少から再び増加となった。受注者別に見ると、元請受注高は4兆4,056億円で前年同月比6.9%増と前月の減少から再び増加となった。下請受注高は2兆435億円で同7.6%減となり、2ヵ月連続の減少となった。元請受注高のうち公共機関からの受注高は1兆1,988億円で、前年同月比12.1%増加し、民間等からの受注高は3兆2,068億円で、同5.1%増となり、前月の減少から再び増加となった。また、工事種類別に見ると、建築工事は2兆7,355億円で前年同月比4.1%増、5ヵ月ぶりの増加となった。土木工事は、1兆2,029億円で同11.3%増、前月の減少から再び増加。機械装置等工事は、4,672億円で同13.1%増、前月の減少から再び増加となった。"
229,2017.04.14,日本設計と米国オートデスクは、BIMデータを建物完成後の維持管理段階で有効活用する新しい仕組みを開発し、今後の主要な取り組みの一つとして推進していくことを発表した。両社は、2014年9月に次世代BIMの実現を目指してパートナーシップを締結している。BIMソフトとFMシステムを直接連携するためには、従来は高度なプログラム開発が必要だった。今回開発した仕組みは、「Autodesk Revit」のモデルデータをクラウド上の開発プラットフォーム「Autodesk Forge」を介して利用することで、比較的容易にBIM-FM連携を実現できるもの。これにより、Revitと既存のさまざまなFMシステムとの連携を実現する仕組みだ。また、3D形状を複雑化していないため、データが軽く操作性に優れ、迅速な作業が行える。FMシステムでの3D活用も可能となるため、インデックスとしてBIMを活用し、直感的にFMデータへアクセスすることができるなど、FMシステム活用の幅の広がりが期待できるとしている。
230,2017.04.17,一般社団法人日本建築学会は、2017年日本建築学会賞を4月14日(金)に発表した。大賞には「室内空気浄化・換気設計に関する研究と空気環境教育による社会への貢献」により楢崎正也氏(大阪大学名誉教授)、「鉄骨構造および合成構造に関する研究と発展に対する功績」により松井千秋氏(九州大学名誉教授) の2名が受賞した。注目の学会賞(作品)は「直島ホール(直島町民会館)」の三分一博志氏(三分一博志建築設計事務所代表)、「ROKI Global Innovation Center - ROGIC -」の小堀哲夫氏(小堀哲夫建築設計事務所代表取締役)の2作品が受賞した。「直島ホール(直島町民会館)」は禁欲的なまでに装飾を排除した空間が、建築の原点を思わせる強烈な存在感をもつ点などが評価され、「ROKI Global Innovation Center - ROGIC -」は低層型ワークプレイスの在り方を極めて高い完成度で示した作品である点などが評価された。同賞のさらに詳しい情報は、団体トレンドで紹介している。
231,2017.04.17,一般社団法人日本建築学会は、2017年日本建築学会賞を4月14日(金)に発表した。大賞には「室内空気浄化・換気設計に関する研究と空気環境教育による社会への貢献」により楢崎正也氏 (大阪大学名誉教授)、「鉄骨構造および合成構造に関する研究と発展に対する功績」により松井千秋氏(九州大学名誉教授)の2名がそれぞれ受賞した。大賞は、建築に関する学術・技術・芸術の発展途上に長年の業績を通じて、特に著しく貢献した同学会の個人会員を対象としている。注目の学会賞(作品)は「直島ホール(直島町民会館)」の三分一博志氏(三分一博志建築設計事務所代表)、「ROKI Global Innovation Center - ROGIC -」の小堀哲夫氏(小堀哲夫建築設計事務所代表取締役)の2作品が受賞した。
232,2017.04.19,"一般社団法人buildingSMART Japan(以下bSJ) 設備環境小委員会は、「第1回 設備IFCセミナー　BIMにおける設備業界の最新動向と将来への展開」を5月17日(水)に開催する。同セミナーは、BIMソフトを使用する設計者や建物所有者、施工者、維持管理者などにIFCによるデータ連携の効果やBIMの運用をわかりやすく解説するとともに、設備BIMの高度な応用事例の紹介などをとおして、将来の展望を考察するもの。講演者は、日本設計、日建設計、大林組、鹿島建設、清水建設、大成建設、竹中工務店、須賀工業、東洋熱工業などの設備担当者の予定で、プログラムは、設備BIMの最新事例と設計から施工・FMまでの応用事例の紹介や、パネルディスカッションなどで構成されている。会場は、新宿パークタワー(東京・新宿区)。参加費は1,000円で、定員は130名。申込締切日は5月10日で申し込みフォームからの申し込みが必要だ。上記セミナーの詳しい情報と申し込み方法は、bSJのWebサイトに掲載されている。"
233,2017.04.24,大成建設は、BIMデータを活用し、建築物に影響を与える風や熱、光、音などの環境要素の解析に適したモデルを短時間で自動作成するシステム「T-BIM Environment」を開発した。同システムは、BIMデータから自動抽出した建物形状や部材情報などの共通データに基づいて各環境要素を解析する仕組みで、複数の環境要素による相互作用の分析が可能。BIMのデザインと任意の解析結果を重ね迅速に可視化し3D表示するため、複雑な形状の建物でも建物空間の環境性能を視覚的に把握し評価できる。また、従来は環境要素ごとに専用ソフトで解析モデルを個別作成し、多くの時間を要したが、解析モデルの作成時間の大幅短縮や従来と同一期間で複数の条件検討を実現した。複雑かつ広域な形状の建物では、解析モデル作成期間が最大約8割短縮できたという。今後同社は、さまざまな建設計画において建物空間の総合的な環境性能の確認や評価、顧客との合意形成の促進などに同システムを積極的に活用していく方針だ。
234,2017.04.26,一般社団法人日本建築学会 情報システム技術委員会は、「第40回情報･システム･利用･技術シンポジウム」を12月14日～12月15日に開催するにあたり、「論文」および「報告」の応募要領を公開している。同シンポジウムは、毎年12月に建築会館で開催されており、今年で40年目を迎える。同委員会は、建築・都市における情報および情報システム技術に関する調査・研究などを行い、コンピュータの有効な利用と普及を図り、建築界の発展向上に寄与することを目的とする委員会。情報化時代の建築・都市・社会ビジョン、建築生産流通システムの情報化技術、設計・コミュニケーションの高度化技術、建築分野のための情報・解析理論と応用に関する調査・研究を行っている。募集部門は「論文」と「報告」の2つで、6月1日(木)から受け付けを開始する。募集カテゴリー
235,2017.05.08,一般社団法人日本建設業連合会(以下、日建連)は、「2017 施工CIM事例集～施工CIMの解説～」を発行し、Webサイトで公開を開始した。同書は、日建連のインフラ再生委員会 技術部会が、同部会の2016年度の成果としてまとめた事例集で、3年連続の発行となる。内容は、日建連会員企業の各種工事において、3Dモデルを活用した施工CIMの適用事例を取りまとめ、効果や課題の抽出を行った成果を集めたもの。本編ではCIM導入の目的や効果など、各事例を2ページ単位で紹介しているほか、今回は施工CIMの解説として、事前準備からモデルの作成、統合モデルの作成までの流れについての情報も一部の工種で掲載している。トンネル、橋梁、道路などの工事におけるCIM活用事例を掲載しており、掲載事例は25社49事例で全134ページとなっている。同書は、日建連のWebサイトから無料でダウンロードが可能となっている。
236,2017.05.09,一般社団法人buildingSMART Japan(以下bSJ) 建築委員会は、「第１回BIMForum 施工BIM×IoTで実現するスマート建設生産システム」を5月24日（水）に開催する。施工現場での生産性向上には、BIMに留まらないICTの活用が不可欠だが、近年、スマートデバイスの現場での活用が加速していることから、IoTの活用が期待されている。同セミナーは、施工現場でIoTを活用するための“初めの一歩”となるアイデアを複数の事例をとおして紹介するとともに、いかにして「スマート建設生産システム」の実現に繋げるかを考察するもの。同セミナーでは、bSJの理事で建築委員会委員長の鹿島建設の矢島和美氏が講演するほか、マイクロソフトやNECをはじめとしたIoT活用をリードしているさまざまなソリューション企業が講演予定だ。プログラムは、NECがIoTに関わる標準化の動向を解説するとともに、製造業
237,2017.05.12,"国土交通省は5月12日に「平成29年3月分の建設工事受注動態統計調査」を公表した。国土交通省総合政策局発表の資料によると、平成29年3月分の建設工事の受注総額は10兆4,599億円で前年同月比1.0%減となり、前月の増加から再び減少となった。受注者別に見ると、元請受注高は7兆5,804億円で前年同月比1.4%減と前月の増加から再び減少となった。下請受注高は2兆8,794億円で同5億円減となり、3ヵ月連続の減少となった。元請受注高のうち公共機関からの受注高は2兆5,490億円で、前年同月比0.5%減少し、民間等からの受注高は5兆315億円で、同1.8%減となり、前月の増加から再び減少となった。また、工事種類別に見ると、建築工事は4兆4,061億円で前年同月比1.8%減、前月の増加から再び減少となった。土木工事は、2兆6,035億円で同5.6%増、2ヵ月連続の増加。機械装置等工事は、5,708億円で同22.2%減、前月の増加から再び減少となった。"
238,2017.05.16,江戸東京たてもの園は、建築家・前川國男邸などが移築されている同園内の復元建造物30棟の360度パノラマビューをWebサイト上で公開を開始した。同園は、東京都が江戸東京博物館の分館として1993年に開園した野外博物館。都立小金井公園の中に位置しており、敷地面積は約7ヘクタールで、現地保存が不可能な文化的価値の高い歴史的建造物を移築し、復元・保存・展示するとともに、貴重な文化遺産として次代に継承することを目的としている。園内は、東京都内に存在した江戸時代前期から戦後までの文化的価値の高い30棟の復元建造物が建ち並んでいて、下町と山の手の街なみが再現されているのが特長。復元建造物は、前川國男邸や高橋是清邸、万世橋交番、常盤台写真場などが展示されており、建物の内部には生活民俗資料を展示し、それぞれの時代の生活の様子も再現されている。上記の360度パノラマビューについては、江戸東京たてもの園のWebサイトで閲覧できる。
239,2017.05.18,大林組とKDDI、NECは、次世代移動通信システム「5G」を活用したICT施工の実現に向けて、建設機械による遠隔施工の実証試験を実施する。5Gは、3Gや4Gを発展させた「超高速」だけでなく、「多数接続」「超低遅延」といった特長を持つ次世代の移動通信システムで、私たちの日常生活や仕事のやり方を大きく変えるとも言われている。総務省が本格的なIoT時代のICT基盤として、2020年の5Gの実現を目指し、取り組みを加速させている。実証試験は、総務省の技術試験事務の1つとして実施し、建設機械に高精細4Kカメラを複数台取り付け、その映像を5Gで伝送。遠隔地の作業員が建設機械から送られてくる高精細映像をもとに建設機械をリアルタイムに遠隔操作するという内容だ。5Gによる遠隔施工の作業性や品質の向上を検証する。3社は実証試験を通じて、5Gを活用したICT施工の実現に向けて「リアルタイム遠隔施工」など高度な建設技術の実現を目指していく方針だ。
240,2017.05.24,ダイダンは、電通国際情報サービスと共同でIoTを活用したスマートビル制御システムを開発し、ダイダンの技術研究所において実証実験を開始した。同システムは、施設内のセンサーから取得した温度や照度などの環境情報や施設利用者の位置情報などをクラウドに集約し、照明やファンなどの制御機器と連携させ、ビルの照明・空調を最適化するもの。スマホを持つ建物利用者の好みに合わせて、在室位置のタスク照明やタスクファンが出力調整され、オフィス環境を最適化する。さらに、一般利用者を対象としたビル設備領域のIoTサービスの基盤を、ビル設備に限らない幅広い領域へ適用できるよう構築している。今回の実証実験は、個々の被験者の位置や行動などを起点としたビルの照明・空調制御が対象だが、将来的にはAIを活用し、熱源コントロールを含めたビル全体の運用最適化と省エネルギーの両立を目指すなど、建築設備のIoT化に対する取り組みを強化する方針だ。
241,2017.05.29,三井デザインテックは、日立ソリューションズとともにIoT対応の最先端センサーを活用したコミュニケーションの測定ツール「インテリジェントサーベイ」の開発を開始する。同ツールは、温度、赤外線などを感知するセンサーで、オフィスにおけるワーカーの動きを常時感知し、オフィスのどこで誰と誰が、どの程度コミュニケーションを行っているかを定量的に把握し可視化するものだ。何千ものセンサーをクラウド上で管理することにより、リアルタイムでデータを確認できる。これによって、各部署のコミュニケーションの量や場所の分析が可能となり、組織運営への活用、スペースや運用面の改善などに役立てられる。さらに、ワーカーの行動(運動量)や、業務時間内の会議時間および集中する時間の割合などのデータ化もできるという。同社は従来のオフィスデザインコンサルティングに加え、同ツールによって、より効率的なオフィスレイアウトの検証などを行い、継続的なFMサービスに結びつける方針だ。
242,2017.06.06,大林組は、ZEB(ゼロ・エネルギー・ビル)の達成や環境共生建築の実現に必要な省エネ手法の導入効果をより正確に予測する熱負荷シミュレーションシステム「エコシミュレ」を開発した。同システムは、窓の質点系伝熱モデル、換気回路網モデルなどの省エネ手法の導入効果を精密かつ詳細にシミュレーションできるモデルとNewHASP(空気調和・衛生工学会方式動的熱負荷計算プログラム)とを連系させ、熱負荷を高精度で予測するシステム。これらのモデルプログラムの入力情報をNewHASPやBIMから読み取り、入力データの作成から最終的な熱負荷シミュレーションまでのフローを自動化した。これにより、設計者は高度な専門知識がなくても簡易な操作だけで、複雑なシミュレーションを効率良く行える。また、従来は大きな労力を要するため行っていなかった、年間の全時刻の精密な熱負荷予測もでき、その結果を用いた適正な空調機器容量の算出が可能となった。
243,2017.06.09,"国土交通省は6月9日に「平成29年4月分の建設工事受注動態統計調査」を公表した。国土交通省総合政策局発表の資料によると、平成29年4月分の建設工事の受注総額は5兆7,168億円で前年同月比4.6%減となり、2ヵ月連続の減少となった。受注者別に見ると、元請受注高は3兆9,159億円で前年同月比1.0%減と2ヵ月連続の減少となった。下請受注高は1兆8,009億円で同11.7%減となり、4ヵ月連続の減少となった。元請受注高のうち公共機関からの受注高は8,583億円で、前年同月比3.4%増加し、民間等からの受注高は3兆576億円で、同2.1%減となり、2ヵ月連続の減少となった。また、工事種類別に見ると、建築工事は2兆4,800億円で前年同月比3.9%減、2ヵ月連続の減少となった。土木工事は、1兆370億円で同2.7%増、3ヵ月連続の増加。機械装置等工事は、3,989億円で同9.6%増、前月の減少から再び増加となった。"
244,2017.06.12,一般社団法人buildingSMART Japanは、BIM関連技術・運用に関する活動報告セミナーを6月29日に開催する。同セミナーは毎年6月に開催しているもので、経済産業省 商務流通保安審議官の住田孝之氏が「2025年国際博覧会誘致について」と題して、大阪万博誘致の取り組みについての基調講演を行う。活動報告を行う講演は、構造設計小委員会の「建築鉄骨分野のIFC検定」や設備環境小委員会の「設備IFC　設備環境小委員会活動」の報告のほか、施工小委員会、土木委員会、技術統合委員会の報告などで構成されている。会場は、大塚商会本社ビル（東京・飯田橋）で参加費は無料。申し込みフォームからの事前申し込みが必要で、定員（100名）になり次第締め切りとなる。上記セミナーの申し込みは、buildingSMART JapanのWebサイトで受け付けている。
245,2017.06.15,Archi Future 実行委員会は、「Archi Future 2017」を10月27日(金)に東京・有明のTFTホールで開催することを決定した。今回の開催で、記念すべき第10回となる同イベントは、建築分野におけるコンピュテーション活用を中心とした注目の最新動向と最新のソリューションを紹介する催しで、講演会・セミナー・展示会などで構成されている。同イベントへの協賛企業の募集は今週から開始され、申し込み締切日は7月31日(月)となっている。同イベントへの協賛に関する問い合わせ・申し込み先は、次のとおり。Archi Future 運営事務局（プロプラン内）TEL : 03-5318-3918　 E-mail : info2017@archifuture.jpなお、前回の開催内容については、Archi Future 2016のWebサイトに掲載されている。
